track_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
6hJ1GUESTeC3lCJgbCsXdB,0.803,0.224,0.0744,0.907,0.0,0.0967,0.56
3dFyht4qagMu8Q2Ewoj9Wg,0.464,0.981,0.0838,0.65,1.73e-06,0.0826,0.311
0OMN3x29KaBjSZdAv8qp3f,0.581,0.571,0.0738,0.587,0.0,0.139,0.456
7pQCFdcOmQMuI4SX1LrspN,0.673,0.599,0.0316,0.67,1.29e-05,0.166,0.417
0JNRo5dxhKwQRk1y3TQxdF,0.854,0.896,0.128,0.0819,0.283,0.7,0.894
6zbL3qnDbbLhDVS61Qdyc0,0.745,0.607,0.437,0.395,0.0,0.103,0.647
2PWu7rsCafV1MY7uGzvBRe,0.837,0.317,0.0846,0.1,0.0,0.0669,0.794
7oTolUJnTV62rjRegE765a,0.747,0.441,0.483,0.45,0.0,0.0941,0.433
1tlrTC3x7viJ1U30oOFGdF,0.521,0.763,0.0408,0.00835,0.0,0.155,0.197
2C9ZfqsCQ2bSI51q4uJHaU,0.534,0.15,0.0422,0.984,0.2,0.248,0.53
0i3Qtje3trYYSuqtEvMdFr,0.374,0.0263,0.0539,0.977,0.77,0.0908,0.0664
6cvGDClEIomp5CfKY3pQuZ,0.273,0.588,0.0579,0.265,0.000307,0.178,0.138
3Mhkr408AHdnuQKw1sIZLQ,0.804,0.954,0.0553,0.0585,0.348,0.111,0.385
2gQwtFj6muv9pXZh0ckid8,0.38,0.0641,0.0493,0.962,0.00124,0.11,0.472
4ovxoRmShmXzsxLI4X7AB6,0.826,0.56,0.102,0.189,0.00455,0.161,0.855
4SGpb5hFrz394Fp4LcXGgt,0.865,0.573,0.0678,0.0863,0.0,0.305,0.563
2Pg712fUtRTDii6O8Nt39a,0.0919,0.222,0.0817,0.61,0.961,0.157,0.0484
7dtkaBKlHTaQJ1Bnq67Q4J,0.399,0.977,0.0649,0.101,0.0,0.301,0.584
1TOprloGF8uqaxQH0euVj8,0.504,0.802,0.0395,5.42e-05,0.00453,0.186,0.566
6HrYi2gwKxrwEtZX3Orype,0.751,0.735,0.0775,0.0626,3.05e-05,0.052,0.721
6CL0mDM76StdNtphwBUR1s,0.72,0.842,0.324,0.0258,0.0,0.0837,0.362
2u0CelO5c81XS7z3dGpHbS,0.245,0.64,0.0608,0.131,8.11e-06,0.0766,0.105
6G1i0Uv6Nkhb9CnksXCfAx,0.628,0.893,0.146,0.00279,0.00173,0.0791,0.181
5zxh4quzNKt2DCPLejjhmU,0.432,0.404,0.0353,0.0328,7.18e-05,0.221,0.0976
7FpABRyv5TaZz0llkhjPgc,0.613,0.857,0.0271,0.0686,7.93e-05,0.256,0.698
3zK3kzz1U8KEa8v9Kj8hu8,0.7,0.635,0.0374,0.00629,0.0,0.135,0.594
22H4FSYt6lqiS2KHyrMq9P,0.49,0.458,0.952,0.934,0.0,0.768,0.148
01TnVDiet1DFTsyWKUKovl,0.414,0.416,0.0251,0.1,0.179,0.131,0.196
1qC3qRlsg8SiG3jhUtApKm,0.748,0.743,0.0446,0.018,0.889,0.0374,0.573
6aNiR1YsERzcABil2gYQ1b,0.546,0.786,0.212,0.349,1.35e-06,0.109,0.434
1F2oJSb3FVLG6onX8U9rMX,0.715,0.799,0.0529,2.75e-05,0.0,0.236,0.676
1Hk0QRlUFCHYG6zIvUh0Xd,0.583,0.748,0.0292,0.00695,0.0241,0.22,0.254
08k0JhCj8oJLB7Xuclr57s,0.261,0.947,0.0487,0.000193,0.00326,0.31,0.552
4XZ2iVTaHcjsu55RiPU1y1,0.633,0.774,0.0526,0.65,0.0,0.919,0.84
7j43FohbLVulScL7S9sQZk,0.681,0.912,0.0912,0.000757,0.00136,0.359,0.479
2HPVvTJ5BZGLOXTyrPH3wy,0.734,0.721,0.0556,0.157,2.96e-06,0.256,0.387
65vfhzbHsGalJGbnFHZ6sF,0.434,0.87,0.0612,0.0545,0.0,0.0978,0.0383
25Ff6JPWUkl786IQeCkcCc,0.504,0.982,0.204,0.00154,0.293,0.24,0.915
1WoOzgvz6CgH4pX6a1RKGp,0.748,0.741,0.0531,0.00419,0.0,0.147,0.537
6MEQld5dnqePeH7KzikSR1,0.634,0.76,0.169,0.73,0.0,0.292,0.896
19vCzWO5SjVNwMtOH5VMEW,0.668,0.627,0.236,0.388,0.0,0.111,0.603
6QU82YjJmY9doJBaqE0A88,0.553,0.337,0.0303,0.818,0.0,0.113,0.664
6wszmCHeHNQNVBnBSAyl9X,0.737,0.715,0.0628,0.14,0.0,0.0927,0.631
6MNsNcu8iPrJPoDEg9fkUL,0.091,0.818,0.106,1.06e-05,0.817,0.812,0.075
2pcuXnZhTirLXsfXGVFTv2,0.64,0.547,0.038,0.00676,4.95e-05,0.0585,0.95
1eqGYJJr2z2GXK1i0hD3BC,0.571,0.196,0.0278,0.811,0.0,0.142,0.555
4tx8h2YLvFVcctGULkfEx2,0.915,0.527,0.0465,0.465,0.0,0.2,0.967
5LskYvhn661RH6UitXHl5Q,0.528,0.97,0.351,0.0182,0.0,0.285,0.232
0wPgekGeIrPFADeeAf2Xlj,0.504,0.577,0.0315,0.0128,0.215,0.107,0.721
1rrPwnC71ZmXcIXuPudHYo,0.668,0.451,0.0302,0.283,0.0,0.108,0.59
5EEibh3M75ZD0SeaJ2tcoB,0.457,0.629,0.131,0.181,0.0,0.0417,0.428
3wHaKzbpMmS3a7voohWvTD,0.573,0.554,0.0272,0.146,2.91e-05,0.122,0.124
0oe5TCBBSszAglzUynjiUy,0.813,0.693,0.0574,0.0509,0.0018,0.11,0.624
7eB1V5LvAdxCc7brfGhRRo,0.441,0.599,0.225,0.333,0.00198,0.103,0.35
6X72tDIIgTGP49owNzsaZm,0.434,0.532,0.0363,0.807,0.00137,0.0767,0.25
3zP5yRv22b4fEsyW7YEzG3,0.748,0.887,0.153,0.0209,0.000187,0.0409,0.95
4CFqAYYveE4QyhPvRUblm0,0.747,0.876,0.0358,0.155,0.0,0.309,0.935
4OeFQtRyT7vsLnRTv7t8YT,0.651,0.87,0.0318,0.103,0.00815,0.0979,0.729
1gZSUiACK1pJFcRNKDII0U,0.621,0.947,0.088,0.000655,0.905,0.0812,0.88
5SGoc2TZZ7xGdLQ7kpU06d,0.746,0.458,0.0312,0.0631,0.0,0.167,0.942
3rCzndEL9xfVMIKhzxiAUM,0.375,0.977,0.128,2.63e-05,0.142,0.15,0.309
19uA0MIGsb1xmR19yx8oTr,0.586,0.786,0.0686,0.0177,0.0,0.233,0.463
4GDSnxxtmIyVS4Twl7Y7UB,0.366,0.414,0.0418,0.887,0.0,0.0671,0.15
50HURWGNsCiJw4qFDQu40X,0.59,0.443,0.0466,0.726,6.11e-06,0.387,0.198
2fTpvKqcdGkgtV2vd2iDmV,0.522,0.919,0.0723,0.0624,0.0,0.385,0.654
36tALrZpv0URSni85OsKSc,0.508,0.435,0.0477,0.985,0.036,0.0634,0.808
1ubylzLAZjC3t8hU0Lbimz,0.358,0.793,0.187,0.657,0.0,0.214,0.751
1UR0RbyH4bKoovDNnGd53G,0.663,0.706,0.318,0.000952,9.68e-05,0.236,0.466
2IAumRplFr0Ns09kKgt2je,0.496,0.515,0.0352,0.701,0.000168,0.155,0.263
4iFb4UOm9eWp39XBRwyhKl,0.596,0.944,0.07,0.000146,0.153,0.176,0.258
2Z3lyeCldIUw9pwjzwDi1q,0.591,0.88,0.0359,0.302,0.0,0.0769,0.786
6kGH3fLI5jzIfiqA8vZlOI,0.564,0.28,0.0328,0.78,0.0,0.0767,0.383
4eX0LRKcUcSTwuHAeOeWk0,0.316,0.911,0.177,0.000292,0.0,0.351,0.618
57PrPsRXju4qHoghYmHr11,0.519,0.913,0.0975,5.31e-06,0.00334,0.235,0.396
0Cy7wt6IlRfBPHXXjmZbcP,0.489,0.597,0.0292,0.27,0.0,0.105,0.324
605t2qSC6Wsmv0O1mxBFdN,0.625,0.956,0.0547,0.303,0.0,0.103,0.762
0yAxoCBmhhLePavtzoFHoM,0.586,0.46,0.0422,0.604,0.0,0.13,0.524
7u8PuIB3TlRPFxSepjvVYR,0.646,0.282,0.0403,0.911,2.2e-06,0.102,0.472
1PQNR7X8dkeC6S24LbR9fs,0.821,0.789,0.218,0.0429,0.0,0.082,0.785
5s3XtrhzIKNZaiFpt7Gp5W,0.528,0.937,0.0369,0.348,0.95,0.103,0.615
1HOxvE6MzLE0h9VCHSmpgr,0.504,0.447,0.0671,0.428,1.23e-05,0.075,0.391
4aZ9uL2VqIyRHansZ87JaZ,0.722,0.579,0.12,0.343,0.0649,0.268,0.453
7ejgwyIypjgvDjI2Jee5wP,0.463,0.981,0.0488,0.00018,1.13e-05,0.348,0.693
0tW3SDJmTyS3is8QXQ4z1q,0.864,0.564,0.059,0.399,0.000746,0.397,0.401
3ulqNw1j3ylD2HBUJnK2C4,0.401,0.605,0.0331,0.0561,7.47e-05,0.521,0.229
4Iiylqe2XjsQQqGSJ90QhB,0.493,0.969,0.0689,2.28e-05,0.385,0.15,0.224
4XiDAxr6alWzxm24i2Rt4K,0.322,0.394,0.0335,0.364,0.000282,0.163,0.192
7pXiLEwD2MGi404pYzmMU6,0.294,0.147,0.0359,0.987,0.000155,0.0991,0.102
6B58M2bmAU5cuwy1Jci3ZU,0.616,0.531,0.0305,0.0245,0.146,0.129,0.133
2V1BrpHiHIJTtzBBvjWSTH,0.557,0.723,0.0501,0.00557,0.00133,0.151,0.158
0YQdQzvp8yWNn6UrdZkLss,0.448,0.311,0.0322,0.87,0.0,0.106,0.353
7iJPTFkKt6DHZwKMBoCMC2,0.498,0.964,0.378,0.00578,2.84e-05,0.242,0.567
30KqTLpbVpdo828BXyQffy,0.684,0.589,0.353,0.235,4.51e-06,0.4,0.43
2E5tE2GUA2ABqOVvlpqJmD,0.599,0.695,0.0303,0.39,0.000234,0.195,0.965
4UMIv5jd9gK98a39BQRD9X,0.577,0.574,0.0278,0.572,0.0,0.1,0.436
0WIeJxgsLtiUGqoSxB9Bht,0.634,0.666,0.029,0.139,0.0,0.216,0.625
4tOmaKbtj2GE2fzkJ8eccM,0.295,0.944,0.165,1.2e-05,0.00604,0.404,0.419
7cS2YS8Q5wJ7ZzqbKLsuFR,0.805,0.878,0.0864,0.0754,0.00329,0.0656,0.922
10RBWTpKyCPybi15zqB1eS,0.746,0.714,0.0686,0.000789,0.805,0.339,0.256
38fsUuEfKF1pWrIDprpPfJ,0.521,0.261,0.0259,0.71,0.0,0.115,0.248
45aBsnKRWUzhwbcqOJLwfe,0.284,0.704,0.186,0.00583,0.000115,0.0424,0.1
3hMbfwiO5z1PFhTv9C7L1I,0.0816,0.76,0.0698,0.427,0.655,0.399,0.0069
1KvbRHwlQjTXam6Npm8KPS,0.724,0.832,0.874,0.85,0.0,0.641,0.502
5CiL62jzro1y8xsX3EnVdc,0.316,0.48,0.0559,0.828,0.817,0.0685,0.269
2ChoXtbLnNS1SIIbBiwcOZ,0.744,0.97,0.0599,0.127,0.0,0.318,0.963
2qZBjaOuBM8M883Bj5mk4R,0.537,0.884,0.0428,0.0121,1.71e-06,0.113,0.397
6s71csXMFhs8XIyGn8j1ca,0.604,0.533,0.92,0.847,0.0,0.806,0.757
038N1pDTNC5oOF9Vzk8fkv,0.533,0.838,0.0837,0.0251,0.0,0.318,0.722
1chnlLONX1BubwxEnL0fln,0.56,0.436,0.491,0.918,0.0,0.093,0.402
4rA4v7povU8MXhZXOB6DcP,0.468,0.867,0.126,0.0582,0.0,0.222,0.834
2BOe2i4RXumgvHlSG0CpbX,0.584,0.976,0.156,0.00431,0.0387,0.333,0.535
6lKRMylSZMtA7EqPl0pcdI,0.669,0.712,0.0412,0.303,0.0,0.0755,0.843
77xwukOvyqpUwDQFBNvKNO,0.587,0.539,0.0446,0.69,0.0,0.161,0.168
1DMibSZWMy8QqlNiWBvNoE,0.311,0.889,0.16,0.00428,0.0,0.447,0.668
6iT8cVghfrFncA3G94mmyU,0.528,0.706,0.0521,0.519,0.0967,0.139,0.245
1vzOAqyprXwN1Yw5vxBaQV,0.535,0.459,0.0312,0.671,0.00241,0.106,0.266
51xQ0wGnOR8Sy5ce2UmVLi,0.478,0.817,0.0297,0.00498,6.61e-05,0.428,0.501
4gIpUxumDOvT5Hge25pCyj,0.441,0.93,0.185,0.162,0.0,0.67,0.556
4VZoV9VDa9fbAu9bLNjJL3,0.36,0.918,0.078,0.000536,0.846,0.197,0.0856
7C9wYAslZ7ffzhJZTyaCYs,0.369,0.192,0.04,0.555,8.35e-06,0.0954,0.148
0AQnCv1a4nk0lhutSLS7f7,0.915,0.536,0.456,0.00999,3.48e-05,0.123,0.646
4iK6NFBfZ94xd6UJ0dHVoh,0.743,0.895,0.0357,0.00615,1.83e-06,0.0551,0.945
7LIe6EoFsUM8DbsLLNQeyO,0.422,0.677,0.0365,0.253,3.91e-06,0.16,0.152
0ZI3aicZbWYG1256Oh7LP3,0.299,0.63,0.0451,0.299,0.876,0.0947,0.328
1xLJ3vYuidvAGFZAHMKgl9,0.396,0.72,0.0311,0.000835,0.0,0.24,0.289
7dTzsEPl84MJwS9Nj4M2IM,0.806,0.716,0.081,0.14,0.892,0.182,0.87
4LYAAg65UrdF7igVVFVvQF,0.489,0.82,0.0601,0.0102,0.0,0.165,0.464
6gUKmSEW7Wo9P7G9H1D0GW,0.78,0.541,0.0282,0.0877,1.58e-05,0.573,0.83
1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0.0351,0.877,1.77e-05,0.149,0.223
2ich9n3I8MHo1AkC26bpqK,0.281,0.0333,0.0348,0.994,0.959,0.0995,0.169
0pvo7vEKIrMs0kzHim2lPk,0.695,0.377,0.0654,0.534,0.844,0.111,0.208
1RLLZU8KLPbezWwPQU0aJg,0.593,0.663,0.0329,0.158,0.0,0.0887,0.426
6nn2kLJSubw6VUIkLIc5JF,0.489,0.787,0.0345,6.53e-05,0.00154,0.635,0.371
0VpsdxNjxNv7p2we6gp2Ws,0.697,0.93,0.036,0.32,1.77e-06,0.125,0.886
6yUH4ZwfSvvDXfLKNtvQAS,0.679,0.847,0.0487,0.000381,2.29e-05,0.112,0.415
7h24KIgBhiyzbYnxsGzevk,0.636,0.726,0.0456,0.341,0.00727,0.105,0.542
59mGCC08pYEwStwO3oTLfH,0.323,0.891,0.119,0.00126,0.0187,0.243,0.235
4XWqS8UGO5x4ClB2yH0nbW,0.225,0.308,0.0345,0.851,0.854,0.074,0.0361
0KxU1WQidDDjwDbTm0YW4b,0.613,0.386,0.0374,0.203,0.891,0.273,0.51
38RAiDHgY436zkGXTmQvkp,0.569,0.471,0.0735,0.63,0.625,0.0909,0.417
7DypcsKIIfCp8dgfZgoD7c,0.54,0.34,0.0323,0.691,0.172,0.262,0.63
3oITINMgPGsnvA3Wv3ZHGe,0.214,0.993,0.216,2.06e-06,0.783,0.229,0.0376
1brqrwappe4lTVfhBYlojf,0.512,0.0181,0.0563,0.881,5.78e-05,0.288,0.252
3DfO1b2g7RSiizwFQfCg1A,0.426,0.807,0.0405,0.013,4.74e-05,0.105,0.425
12ieqAh6HVhnRSAsZjol4i,0.084,0.191,0.0381,0.9,0.894,0.103,0.0397
0s5UPSgxQTD8tPvvz8LqBU,0.756,0.694,0.25,0.449,0.0,0.249,0.557
2hcqLu8Hhu2yJd5h4T4WDf,0.819,0.814,0.0382,0.00033,0.328,0.0644,0.464
6syz0SJTv8ZNCNxaOnvMtb,0.663,0.694,0.171,0.0253,0.0,0.0698,0.525
7HGwpUzbvszA3q7pnokHkY,0.578,0.459,0.127,0.381,0.0247,0.231,0.344
1hP0hDL5VREpThmMOa1pta,0.628,0.79,0.0655,0.27,0.000683,0.606,0.47
1dythBNXV6ipBtuCR0RIhH,0.402,0.286,0.053,0.887,0.897,0.13,0.185
1CGhHQZF487xpWITQW1bam,0.854,0.669,0.0617,0.288,0.0,0.221,0.484
1AwmctSHQw4UycrP2ROjem,0.611,0.983,0.0917,0.0121,0.102,0.733,0.419
7bhI6rnvaVw8qgZPn32qE0,0.477,0.519,0.0358,0.328,0.748,0.0949,0.102
3v5cS4gKxpJqxUu4wz3DvG,0.518,0.825,0.0307,0.000447,0.0,0.0831,0.304
3Yi1goSxxPY9xT8QemtOM2,0.27,0.302,0.0421,0.95,0.865,0.138,0.0354
2U71BvAg3OYWdtqNp7o5AL,0.785,0.774,0.202,0.0025,0.0,0.0916,0.425
4SB7wPWYA0PPiq9BamZjk6,0.691,0.57,0.0336,0.868,3.38e-06,0.0679,0.751
54tHbuVRyr4HwyEvpBdi4k,0.391,0.384,0.931,0.812,0.0,0.756,0.241
6tPA07JAS9p9mEOVhLdFJp,0.931,0.413,0.0485,0.212,0.0,0.112,0.961
3jFdtJZejv8HeGs2Tu6Xtu,0.642,0.542,0.0367,0.00224,0.183,0.397,0.725
6mW2IiQDrp66AUjCsRu6Kg,0.771,0.448,0.0446,0.493,0.708,0.108,0.0364
4uoF7cX5NXaj1K4FuNROhB,0.886,0.745,0.0395,0.633,0.00855,0.111,0.537
1VNfpCEQ0PfyfbuE5N8alF,0.426,0.305,0.0365,0.863,0.0,0.0993,0.537
03ptkPkum1TgFow95bDvKf,0.343,0.0469,0.0441,0.897,0.0716,0.178,0.167
3MFFDRC4wTN9JNGtzXsZlN,0.565,0.587,0.0317,0.0573,0.00493,0.0416,0.966
3Y6K8eaccclu00qImnY1aJ,0.606,0.472,0.0378,0.475,0.00015,0.11,0.192
3Dp84TqGG7IaIZJX7Wzcia,0.51,0.906,0.12,0.00158,0.00669,0.108,0.439
3HU9ZNApVMhq8RmLFum4Mp,0.673,0.173,0.0378,0.873,0.86,0.0962,0.0558
4Z6etTZFr5PB9SXF25k9ld,0.784,0.669,0.0297,0.022,0.0,0.0594,0.962
4qQCmTYrmTKLtIMTC4uSUI,0.679,0.76,0.082,0.0176,0.0,0.315,0.68
74SPa1RfRjNh0jj9BYuPxI,0.195,0.995,0.26,0.000395,0.000551,0.335,0.147
0h2TbXioWR1OQP0O9dCfKi,0.812,0.853,0.0675,0.00147,0.566,0.485,0.359
4uBzRnBPmOuxj7MZZNY2R5,0.437,0.803,0.04,4.46e-05,0.0164,0.107,0.735
28258RcG0K7cj4LirbIYlm,0.689,0.435,0.126,0.136,0.0,0.128,0.238
6ZoCBDOB308GqUdt2AJrV2,0.622,0.779,0.037,0.102,0.000934,0.145,0.761
1KhqSLS8YafrUCbjrn8WxZ,0.644,0.819,0.0324,0.136,0.00283,0.233,0.782
18HnCeaGjRjCyhqrBG2xmR,0.257,0.899,0.0999,7.44e-06,0.684,0.0642,0.278
7uhAE0tRkx1qxuTdcalqbS,0.399,0.884,0.359,0.573,0.00383,0.85,0.231
4Zd6HJ49dtEiP5sFcf698m,0.741,0.77,0.0519,0.731,0.528,0.246,0.944
7h8QCTJw2hDrOR3ygyVHpN,0.467,0.349,0.044,0.919,0.83,0.11,0.105
5Ic9qQ1QSofntnNasxAN0E,0.199,0.361,0.0376,0.798,0.0154,0.12,0.0976
1sTIyJ58UqaMxjGllmkzx2,0.738,0.925,0.0429,0.0125,0.836,0.153,0.704
5uxsQErZ4UHBBKnsaTvR2C,0.582,0.705,0.0539,0.29,1.38e-06,0.797,0.64
5vJi1SLf3lKJo5TuiSMzMt,0.357,0.989,0.0805,0.000213,4.76e-06,0.042,0.448
0XKtRs5UNXNRIMszCu1Yoh,0.767,0.731,0.0361,0.356,0.0,0.15,0.444
4uhXNrkG0AracXFVNpEcde,0.208,0.424,0.0336,0.781,0.00931,0.153,0.284
4KblA6R9Q5eDiXNwfkT7q2,0.0903,0.988,0.0544,0.159,0.849,0.941,0.0103
69RK9YNtva3wGdPVVvI5kP,0.86,0.479,0.0357,0.464,7.22e-05,0.0803,0.84
7grzdNt3eQRiBC70GksRp1,0.621,0.756,0.114,0.0752,1.17e-06,0.65,0.265
6t6PZ4020pWJJlpZMtkx2l,0.57,0.817,0.0701,0.214,0.0,0.0771,0.776
2f6hJhsGmdsRBAe6WHbnYW,0.405,0.669,0.0444,0.171,2.48e-05,0.677,0.444
5Rsy64I6WsLsfuM9nsqR4t,0.412,0.968,0.06,0.00969,0.0,0.353,0.277
1vaFImFBgOAgvQSHeLof16,0.0822,0.814,0.0564,4.84e-05,0.989,0.499,0.0298
57T6aZQ0PnSL0kpHy92xuW,0.588,0.805,0.0697,0.00162,0.000398,0.406,0.615
2HHC3GxRY2SxqRn6v6TvXX,0.475,0.591,0.0374,0.0776,0.0549,0.109,0.123
55RFqcsrpxZfghgXCaSTrt,0.73,0.88,0.0357,0.378,0.0,0.264,0.929
6n0YI4fgKvj3TpqOq9xc13,0.41,0.744,0.0421,0.665,0.0915,0.152,0.858
4uVz63luo9MJ4aFSLuW9sz,0.598,0.598,0.0879,0.135,7.27e-05,0.121,0.82
7pSga5MXj7IbOuRCVuadBR,0.537,0.521,0.0606,0.56,0.00665,0.0879,0.961
7GKrSg97Ctrg5RWQHpywkw,0.425,0.937,0.124,0.574,0.0245,0.132,0.127
11T9Noeo8ypJnw1igF1Fgk,0.667,0.869,0.035,0.34,1.41e-05,0.0696,0.535
0FqUMEzL1NKcjzalZauz1u,0.404,0.141,0.0542,0.987,0.758,0.118,0.037
2HZEHDOa9ZYITDTafasd1z,0.575,0.885,0.0405,0.000883,0.0671,0.0552,0.451
1rhcaYrJ7RxprmfXqsTG1M,0.574,0.653,0.0276,0.00599,9.08e-05,0.13,0.207
3Y4rUyw7XBCK6hGHCOt6rp,0.544,0.241,0.03,0.983,0.774,0.101,0.359
2uVafXvUyC7p9wkgFvSieY,0.556,0.699,0.381,0.00222,0.00512,0.203,0.468
0gHFDbhx2RFBrhJplPxlcT,0.761,0.896,0.215,0.0776,2.7e-06,0.124,0.65
0hS54SC4TZFc3N7cSuTz48,0.458,0.386,0.025,0.412,0.0,0.127,0.28
2C7PtVuG50IBrcUlTZ13ZG,0.682,0.72,0.0381,0.326,0.0,0.148,0.673
1a4USTrL1ZtLggEllkU2vw,0.585,0.274,0.0717,0.791,0.0,0.109,0.471
0VqOR7G0lz8BjKXWrDPBmF,0.693,0.643,0.0828,0.138,0.0,0.108,0.477
5eqUaRRAhUj9TAJckpuGA5,0.736,0.835,0.0413,0.162,0.0,0.0936,0.869
3xDfRWPT7Bsnh1sXHLuEhZ,0.456,0.961,0.0854,0.0459,0.00454,0.333,0.709
1yFoKElHn8RPdENp7mYkyN,0.43,0.937,0.0434,0.074,0.884,0.104,0.12
37PW3wtNKS20b9gUicwqfb,0.423,0.407,0.0389,0.00586,0.498,0.41,0.368
1MvJno497VkQR3RsiJcRVm,0.526,0.587,0.039,0.24,0.243,0.886,0.364
3iHYAi1K3pwQjbYIypbCXu,0.487,0.814,0.0363,0.00176,0.0152,0.232,0.134
05IlfXHU2eVPnVo6whFGC1,0.443,0.743,0.0479,0.084,0.0,0.124,0.111
5uMkdWf1H6JEcpcdnPOSZM,0.663,0.42,0.0301,0.831,0.0,0.0822,0.427
1rEVydQSe04NJUqyyEyeEq,0.84,0.884,0.334,0.427,0.0,0.0885,0.972
4JuKzBOcFT6ZDX1bINNI1C,0.523,0.8,0.101,0.00537,0.0,0.398,0.604
2cCvJe91VvU71UbOuBdrx1,0.795,0.898,0.0312,0.13,0.0,0.382,0.974
45rP37B0Fu5u7Me7ORJr8A,0.854,0.508,0.0755,0.0388,0.0,0.199,0.756
45tZAPvAJYyzoQ5hDimr1w,0.443,0.67,0.261,0.0663,3.94e-05,0.69,0.33
3jhc64NporNzz61mgNEC23,0.429,0.911,0.0583,6.76e-05,2.62e-06,0.196,0.604
5GGqaD90f3lSMpZZQeB0nX,0.579,0.673,0.0356,0.0901,0.911,0.378,0.0463
6Ii0oZi5MJUSaoBqgDoNbe,0.54,0.907,0.103,0.00017,0.779,0.0312,0.304
70wFZWY6cKFxp3Qcq8uxH4,0.748,0.472,0.125,0.596,1.1e-05,0.102,0.364
2XMR09PHSSWKGaSLG7hvV1,0.405,0.717,0.0705,0.137,0.0,0.369,0.812
59eGOi9E4dV8OE3twHmvFb,0.334,0.0699,0.056,0.986,0.853,0.108,0.595
3C6ST7yv6lmAH0sJEoGmJC,0.87,0.479,0.165,0.161,0.000157,0.209,0.717
3AbK2ut769qCyhdAox3QVQ,0.316,0.168,0.0302,0.987,0.902,0.108,0.0387
24wWZAHUvMPIG9h7zjq0yQ,0.735,0.518,0.0702,0.223,0.858,0.111,0.164
5qI3oh6jptYaTZR5fct0ZF,0.696,0.512,0.0409,0.141,0.0,0.108,0.586
5kOo9TzBi9qPgevH7Qzo2S,0.718,0.495,0.352,0.237,0.0,0.1,0.668
1hFwaausMlZ1rSUnUAh0fu,0.578,0.59,0.0257,0.135,0.0,0.076,0.43
76FlETMswrjR0pxtyOTKWg,0.496,0.937,0.0467,3.33e-05,0.158,0.112,0.265
1Omt5bfz1tZUCqd26HxbS0,0.581,0.687,0.105,0.229,0.0,0.109,0.187
3PntzTpXooLTw2qUuH0c2Q,0.789,0.789,0.0362,0.000191,0.813,0.0824,0.31
3GSMJpuz3rFU8WtCws1rv5,0.399,0.87,0.0532,0.00359,0.0,0.361,0.298
6hFPFh4rr1gJiO6JE1BVbD,0.811,0.37,0.238,0.369,0.433,0.108,0.549
57CsiQ4zcINqMHL03VPNGW,0.412,0.357,0.0262,0.932,0.368,0.296,0.393
6tskLEyI4PExFg0x0wTnrX,0.54,0.893,0.285,0.503,0.0,0.975,0.654
4g0QCqeNrodqKibea0lEUF,0.653,0.988,0.0533,0.000124,0.786,0.4,0.247
6CAz0sn2HaHSpSiQ0EMkJx,0.495,0.422,0.05,0.939,0.00332,0.215,0.752
2si0ZNx4yRbggTvrIom8A2,0.523,0.768,0.0566,0.447,0.000226,0.0833,0.669
4tOrOTHk9h65KeoLzZbWil,0.442,0.942,0.865,0.379,2.54e-06,0.715,0.479
2VBluJiNj9bKohWX0dY1Lh,0.465,0.711,0.0265,0.00411,0.000548,0.164,0.255
3zxZn5a0sTfDIphG3tzk79,0.616,0.707,0.0273,0.152,5.74e-06,0.11,0.671
1ECLF6uBM6wUeYKGlSRfHy,0.461,0.995,0.0774,8.62e-06,0.0674,0.385,0.249
10VHztYhhjtQfvzNjlLFbx,0.524,0.614,0.0363,0.202,0.0,0.0802,0.751
6cnF63Qm1qAJ0sHKvM5BOg,0.501,0.556,0.0266,0.361,0.000133,0.115,0.165
5gqlIpczfzjHkSToi7FPK3,0.55,0.496,0.025,0.463,0.000135,0.119,0.353
2FOxa2wEutyDKFd5uGz7ZD,0.492,0.351,0.0566,0.893,0.871,0.0991,0.658
5JFNmodMEPCT0k1KhmQ7lq,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531
2jncJLLaW8Uw8JdFNp0s3d,0.424,0.185,0.0517,0.995,6.63e-05,0.192,0.382
63Hnm2IiSP9VDzJF2WdzCL,0.536,0.282,0.0358,0.862,0.0265,0.0987,0.205
5AOrknyCsTI1KUBr92efWi,0.699,0.585,0.0297,0.246,0.000329,0.0975,0.757
7Ia6RT3vYcOcHbk4UhT98f,0.333,0.179,0.0468,0.904,0.00188,0.448,0.117
070U1s7NM1AACDESNieIeS,0.495,0.833,0.0624,0.544,0.0,0.325,0.705
3G9l0CsH7HCkr0SqDE1juj,0.666,0.909,0.039,0.0438,0.108,0.219,0.846
6ZJCZysq5XhXvJsSMG39L7,0.75,0.559,0.423,0.683,0.42,0.113,0.449
2phmgX892kDgMHjEKTtbtw,0.465,0.23,0.0325,0.349,2.85e-06,0.539,0.114
40pk0IuB1bapgLk5rL6CrK,0.661,0.822,0.0365,0.000837,0.00202,0.125,0.476
4dDtClPSPlmlBNxqvsMwCm,0.401,0.973,0.0843,0.0181,0.000111,0.211,0.55
2O3l4X1yTua8oMMCtazkyo,0.74,0.231,0.0415,0.551,0.747,0.249,0.546
